index,method,velocity,acceleration,jerk
0,Original,16.952747517017997,2.1316282072803006e-12,4.440892098500626e-10
1,Original,16.95274751701798,4.925988372357199e-12,141.0746161979783
2,Original,16.952747517017983,2.8214923239602676,1233.646174294844
3,Original,16.951386662662745,24.672923485901784,1902.993883798809
4,Original,16.947207400802142,40.881369999936446,282.14923239577905
5,Original,16.952747517017976,19.029938837986197,1783.6203349498564
6,Original,16.952747517017944,5.216344415262291,327.33161019138976
7,Original,16.950573797627225,25.48446703216719,1505.177820163396
8,Original,16.948221551467235,35.31990081853021,521.634441526888
9,Original,16.952747517017993,15.051778201629428,1358.4269334694911
10,Original,16.952747517017993,8.164004211952642,712.404216767811
11,Original,16.949469222439,29.263001052744904,1293.4992628842567
12,Original,16.948281378788636,34.03398946963778,816.4004211949227
13,Original,16.952747517018008,12.93499262884645,1335.032425429827
14,Original,16.952747517017965,15.969183747397752,2004.2037895867215
15,Original,16.94399414098092,47.17904897079325,1524.0681475999368
16,Original,16.94426251073432,46.45054669939649,1596.918374739648
17,Original,16.952747517018004,15.240681476000283,1870.6658670697464
18,Original,16.952747517018004,13.366041015574522,1263.1705073019778
19,Original,16.948128925717196,34.69198129708841,795.9899265936729
20,Original,16.949489387741924,29.285839547447978,1336.604101557716
21,Original,16.952747517017933,7.959899265934092,2384.584820187504
22,Original,16.952747517017933,52.269955221767695,5971.745709448309
23,Original,16.898106166329537,122.63819167533224,1809.82812317978
24,Original,16.92654223941441,88.4665176853633,5226.995522176668
25,Original,16.95274751701798,18.09828123179889,3724.1639866043474
26,Original,16.95274751701794,18.697427127887117,1544.4684683670803
27,Original,16.94604076091977,43.245484928395726,585.0630672620375
28,Original,16.949762329647317,30.398688473127873,1869.7427127890146
29,Original,16.952747517018004,5.85063067261543,3651.578426093869
30,Original,16.95274751701795,90.19767875965456,10274.986223761984
31,Original,16.79423402601007,209.4302421017605,2903.4884582451696
32,Original,16.88085706392782,148.26744792455798,9019.767875965408
33,Original,16.95274751701794,29.034884582452364,7771.642120345848
34,Original,16.95274751701789,9.185496224147466,3589.9947225029678
35,Original,16.945534441904123,47.05228419700569,2868.129174870641
36,Original,16.936819071465674,66.54807972156028,918.5496224148903
37,Original,16.952747517017933,28.68129174870788,3327.403986077918
38,Original,16.952747517017986,6.377745716588144e-12,2413.893026542479
39,Original,16.952747517018057,28.31541298290644,2973.3628896079917
40,Original,16.94138989398307,59.4672577921583,283.6431826342092
41,Original,16.95075745937942,33.98827663559062,2831.5412982908733
42,Original,16.95274751701799,2.836431826340831,977.940354967819
43,Original,16.95274751701799,14.61604814802493,2218.3334036451047
44,Original,16.94403501837938,47.1810422235988,1794.894592754876
