index,method,velocity,acceleration,jerk
0,Original,16.747604414646307,8.881784197001252e-12,4.440892098500626e-10
1,Original,16.747604414646325,4.440892098500626e-12,2109.6199380910566
2,Original,16.747604414646325,42.192398761819895,31715.481563656438
3,Original,16.16193230788019,634.3096312731282,54992.48337494886
4,Original,11.872371549949525,1142.0420662607974,4219.239876181957
5,Original,16.74760441464631,549.924833749489,57102.103313039865
6,Original,16.74760441464631,0.0,27496.24168747445
7,Original,16.74760441464631,0.0,0.0
8,Original,16.74760441464631,0.0,0.0
9,Original,16.74760441464631,0.0,23112.167985420616
10,Original,16.74760441464631,462.2433597084123,52718.029610986014
11,Original,12.123861428994852,1054.3605922197205,12987.387280289604
12,Original,15.023604635790576,721.9911053142043,46224.33597084119
13,Original,16.74760441464631,129.87387280289667,61360.03806135783
14,Original,16.747604414646325,505.20965591295237,61360.038061357904
15,Original,11.96922293061751,1097.3268884242614,16216.789563136997
16,Original,15.56713992311413,182.32272976904278,105007.43429930012
17,Original,11.991107873296386,1003.2431464591754,43361.02544976922
18,Original,15.47354045903539,686.2652703863793,45454.781962501416
19,Original,16.74760441464631,94.14803787507134,34351.23352622773
20,Original,16.747604414646315,21.40151918969062,5257.302045550091
21,Original,16.741020594772543,44.980048869916686,217.70104905354637
22,Original,16.74643498820506,25.75554017076155,2140.151918968839
23,Original,16.74760441464631,2.1770104905399066,219.01638246431287
24,Original,16.747604414646307,21.5692556598678,2081.162286182062
25,Original,16.741708424704342,43.79682887800569,65.83175582789686
26,Original,16.747260096532255,22.88589077642574,2117.078076551276
27,Original,16.74760441464631,1.455924470807625,75.00945824990073
28,Original,16.747175314450285,23.706996185426785,2178.2060635123926
29,Original,16.741343494315,45.01959912424011,79.81310822015472
30,Original,16.747604414646307,22.110734021023692,2138.374957139695
31,Original,16.747604414646325,2.255550698320027,134.58078246635776
32,Original,16.74646721402456,24.49207296548805,1998.0971568852322
33,Original,16.741759270281186,42.21749383602467,225.55506983178793
34,Original,16.747604414646297,19.980971568852286,1926.9513446360895
35,Original,16.747604414646297,3.684395820691616,348.37617257444145
36,Original,16.74572925072738,26.834527877766753,1946.5736236387909
37,Original,16.741365299544775,42.615868293467436,368.43958206871457
38,Original,16.747604414646315,19.46573623639246,1882.87870458948
39,Original,16.747604414646293,4.966698934230227,412.0060417846338
40,Original,16.745213041228414,27.607761405189834,1767.436353672752
41,Original,16.741776303154822,40.31542600768527,496.66989342323075
42,Original,16.747604414646297,17.67436353672522,1709.630386360984
43,Original,16.747604414646318,6.1331520451987895,532.4158231220902
44,Original,16.744812816987533,28.255458473962882,1598.9154383564728
45,Original,16.74220837507384,38.11146081232825,613.315204520151
46,Original,16.747604414646304,15.989154383559864,1521.1689093419388
47,Original,16.747604414646297,7.702364387248216,759.751109542972
48,Original,16.74400164363764,31.135616006833597,1573.0887232328253
49,Original,16.741754307233016,39.164138851904724,770.2364387253085
50,Original,16.74760441464627,15.730887232327424,1533.0052516921205
51,Original,16.747604414646343,8.520220772987802,753.4261032882835
52,Original,16.743946915112577,30.751598664925115,1371.1157118953706
53,Original,16.742568429876528,35.94253501089521,852.0220772987342
54,Original,16.747604414646325,13.71115711895043,1313.4626138189346
55,Original,16.74760441464629,9.69210313284399,919.4323923705338
56,Original,16.743546500674974,32.06585319677349,1268.164693107944
57,Original,16.74274751938782,35.05539699500287,969.2103132848038
