index,method,velocity,acceleration,jerk
93,Original,31.104758697996893,8.881784197001252e-12,8.881784197001252e-10
94,Original,31.104758697996893,8.881784197001252e-12,8.881784197001252e-10
95,Original,31.104758697996715,8.881784197001252e-12,4.440892098500626e-10
96,Original,31.104758697996715,0.0,8.881784197001252e-10
97,Original,31.104758697996715,8.881784197001252e-12,4.440892098500626e-10
98,Original,31.104758697996893,8.881784197001252e-12,8.881784197001252e-10
99,Original,31.104758697996893,8.881784197001252e-12,8.881784197001252e-10
100,Original,31.104758697996715,8.881784197001252e-12,4.440892098500626e-10
101,Original,31.104758697996715,0.0,4.440892098500626e-10
102,Original,31.104758697996715,0.0,0.0
103,Original,31.104758697996715,0.0,8.881784197001252e-10
104,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
105,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
106,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
107,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
108,Original,31.104758697996715,0.0,8.881784197001252e-10
109,Original,31.104758697996715,0.0,0.0
110,Original,31.104758697996715,0.0,0.0
111,Original,31.104758697996715,0.0,0.0
112,Original,31.104758697996715,0.0,8.881784197001252e-10
113,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
114,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
115,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
116,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
117,Original,31.104758697996715,0.0,8.881784197001252e-10
118,Original,31.104758697996715,0.0,0.0
119,Original,31.104758697996715,0.0,0.0
120,Original,31.104758697996715,0.0,0.0
121,Original,31.104758697996715,0.0,8.881784197001252e-10
122,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
123,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
124,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
125,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
126,Original,31.104758697996715,0.0,8.881784197001252e-10
127,Original,31.104758697996715,0.0,0.0
128,Original,31.104758697996715,0.0,0.0
129,Original,31.104758697996715,0.0,0.0
130,Original,31.104758697996715,0.0,8.881784197001252e-10
131,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
132,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
133,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
134,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
135,Original,31.104758697996715,0.0,8.881784197001252e-10
136,Original,31.104758697996715,0.0,0.0
137,Original,31.104758697996715,0.0,0.0
138,Original,31.104758697996715,0.0,0.0
139,Original,31.104758697996715,0.0,8.881784197001252e-10
140,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
141,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
142,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
143,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
144,Original,31.104758697996715,0.0,8.881784197001252e-10
145,Original,31.104758697996715,0.0,0.0
146,Original,31.104758697996715,0.0,0.0
147,Original,31.104758697996715,0.0,0.0
148,Original,31.104758697996715,0.0,8.881784197001252e-10
149,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
150,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
151,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
152,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
153,Original,31.104758697996715,0.0,8.881784197001252e-10
154,Original,31.104758697996715,0.0,0.0
155,Original,31.104758697996715,0.0,0.0
156,Original,31.104758697996715,0.0,0.0
157,Original,31.104758697996715,0.0,8.881784197001252e-10
158,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
159,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
160,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
161,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
162,Original,31.104758697996715,0.0,8.881784197001252e-10
163,Original,31.104758697996715,0.0,0.0
164,Original,31.104758697996715,0.0,0.0
165,Original,31.104758697996715,0.0,0.0
166,Original,31.104758697996715,0.0,0.0
167,Original,31.104758697996715,0.0,8.881784197001252e-10
168,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
169,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
170,Original,31.10475869799707,1.7763568394002505e-11,1.7763568394002505e-09
171,Original,31.104758697996715,1.7763568394002505e-11,8.881784197001252e-10
172,Original,31.104758697996715,0.0,8.881784197001252e-10
173,Original,31.104758697996715,0.0,9716.364658357319
174,Original,31.104758697996715,194.3272931671464,40001.9616416796
175,Original,29.806814037547696,800.0392328335919,41668.49392832558
176,Original,28.91118245362295,1027.6946892121816,17781.64792125515
177,Original,31.101919666081134,444.95493520628287,49274.374665484254
178,Original,31.101646290340373,46.36366740559998,20108.0260809764
179,Original,31.1024915955484,47.05321307666867,74.34805922009994
180,Original,31.100995521799952,46.940888776649366,143.236488622663
181,Original,31.10365712833673,44.496835884901685,212.8111816019938
182,Original,31.1014306797644,42.890169885292835,88.89427877665177
183,Original,31.104518064005244,45.62358085921191,410.06151228792055
184,Original,31.100465748064018,50.96281571207717,99.86905159970256
185,Original,31.104758697996747,47.12575385846956,216.32833192983938
186,Original,31.10081850143705,46.94167654127555,79.95666728663092
187,Original,31.103881527500903,46.38275057834763,72.12117348433308
188,Original,31.10096011754735,46.65790942102238,73.76384136295987
189,Original,31.10289169034817,45.744413620820296,142.07808502404134
190,Original,31.10178373838696,44.13125826477648,89.46192925253482
191,Original,31.10242920986242,44.56782054151518,138.6674018914266
192,Original,31.101858769592425,46.554490984663325,141.2039838711425
193,Original,31.101381439432657,47.071080338360524,71.76017237407359
194,Original,31.10280526400885,46.02310811786042,104.42288788478737
195,Original,31.101232924430757,45.505787774993436,73.4350500523754
196,Original,31.10362182569477,46.478833193629626,110.91222313424122
197,Original,31.10066852410347,47.25144832900336,1236.3470530299803
198,Original,31.104758697996672,21.754803079444834,2362.5724164493745
199,Original,31.104758697996594,1.7763568394002505e-11,2175.4803079428975
0,S-G,31.109799049170327,63.745649515049095,3678.4992369195156
1,S-G,31.092765570364644,100.46466326607357,4317.964191952806
2,S-G,31.062590445173583,149.76020294697105,4533.302382286332
3,S-G,31.026119820516204,190.1531309734856,2501.8254535387014
4,S-G,31.049087122188684,197.84782666946106,6036.830828670429
5,S-G,31.126669256160362,78.36474864233931,17282.581525257054
6,S-G,30.969328117300766,156.16523947857192,17387.825938277296
7,S-G,30.711534549729123,282.11707250263294,1557.5691108380838
8,S-G,30.746419401175974,184.38107563816914,18454.551852140125
9,S-G,30.729865628983795,96.54075697288731,24869.49916140625
10,S-G,30.482330416744833,318.5433426082012,12366.40617537987
11,S-G,30.58819633610964,339.04549586434155,7403.813826115885
12,S-G,31.024137427205883,173.56995527508613,17906.223756746745
13,S-G,31.189767875345666,46.70776808110243,11516.633267723828
14,S-G,31.141755124273562,74.76229649010581,2825.1065493288074
15,S-G,31.116274611853676,55.607110113574244,9355.136561386693
16,S-G,31.043186633389382,134.18356922595987,6241.5781984853
17,S-G,30.990910882809743,164.88254991473394,654.2235623341232
18,S-G,31.023688359919277,146.7020429032624,3578.0771911206075
19,S-G,31.10207209876966,98.79678423779649,4595.316248673992
20,S-G,31.11981297021784,67.34133519559728,1176.1108010438327
21,S-G,31.09123144411025,82.20541922043301,2982.2541716127666
22,S-G,31.072639657256392,117.86216255560258,2339.138175923276
23,S-G,31.071397421676274,123.28333611688211,1434.7810009151317
24,S-G,31.08944031691821,92.72873504819783,3482.432525154209
25,S-G,31.103499991151146,65.28262629866173,2430.1131271282616
26,S-G,31.106382883311355,57.593327488393484,306.56667078883686
27,S-G,31.10917206443997,63.125475802874334,2581.777392706566
28,S-G,31.09444411695947,96.02957120006799,4044.9045742175963
29,S-G,31.067530982580713,130.11669679575397,987.7446509245611
30,S-G,31.067564684278096,112.9423002851699,3184.6859050621306
31,S-G,31.10134092555181,74.5183626112865,2320.1279961922246
32,S-G,31.119035433144063,73.86433586368238,2598.2736370460766
33,S-G,31.06176825000564,116.47585829895078,5038.2711940010595
34,S-G,30.96651664795449,163.17303001118557,1838.4278219676467
35,S-G,30.967768265437822,149.54250949970648,3224.4924032594868
36,S-G,31.102064413724392,101.13415440147197,2138.8131182732604
37,S-G,31.133515438018296,115.63511611648352,4505.972777367833
38,S-G,30.969275383468116,180.80054135528596,4821.444975159848
39,S-G,30.86920754320449,208.0143448128326,1057.919842749151
40,S-G,30.995279926954357,164.96111317893815,11226.962595040783
41,S-G,31.261950623322623,41.559983655376264,24096.10103610074
42,S-G,31.028229286115028,323.9715812083335,21529.068739998336
43,S-G,30.41719987081874,452.43634752544057,1908.2362356916915
44,S-G,30.374385211444803,290.84398447414463,21769.909388041357
45,S-G,30.573008362301287,47.01068265526531,27716.845575584757
46,S-G,30.588324176168808,270.00657330264664,21100.416766746876
47,S-G,30.66270182180292,408.1181822775001,2473.3373276196385
48,S-G,31.13549566201769,303.62769301513356,10277.37075620264
49,S-G,31.17854036295756,219.65169183747471,5005.143576060163
50,S-G,31.123091792423153,225.42169707890557,10196.49239991083
51,S-G,31.248607631126905,44.994165213506285,25869.911733262677
52,S-G,30.60147401638002,303.59628432473363,22143.358092316306
53,S-G,29.27543839060009,438.6688285407579,8083.74168579571
54,S-G,28.108259253693674,464.11091827410564,4765.654144760472
55,S-G,28.219140162941596,356.195529212524,15720.615953547893
56,S-G,28.79954703518848,165.47464689679816,12738.621765413776
57,S-G,29.477277189787586,144.19098959667315,2860.9668757691898
58,S-G,30.901557155628794,142.4961988345559,6229.145804075078
59,S-G,31.509623040723095,48.143531839436775,8290.51535916184
60,S-G,31.102174249418006,56.636254405224726,768.7859455013453
61,S-G,31.102353733136106,47.37013209064211,1383.3194589401528
62,S-G,31.102001282921847,47.16896357137265,83.54466783125702
63,S-G,31.10245782355839,46.480789284905576,79.87424667496936
64,S-G,31.10185872308606,46.46796696883856,69.3869070116261
65,S-G,31.102044431983142,46.574651475417326,69.2707989045003
66,S-G,31.10186660108187,46.586562047711666,69.45683978844832
67,S-G,31.1018647284543,46.56378924682199,69.66995625294659
68,S-G,31.101984051907078,46.382319323429535,73.49971415634015
69,S-G,31.101908290508774,45.99989833608934,74.49913479618839
70,S-G,31.102494588993423,45.76796519796247,68.71807649803415
71,S-G,31.102103785291913,45.911584424320445,69.07220162293822
72,S-G,31.102734876862478,46.05163923694958,99.53490052186875
73,S-G,31.1023674500263,47.31348207596382,122.1265645795426
74,S-G,31.10264995501535,48.0297274924512,81.90298518339196
75,S-G,31.102432939096587,48.0743022626984,1245.4888803630874
76,S-G,31.102805806843573,27.511483936932805,2171.0226041070564
77,S-G,31.32409849634559,20.933989689146394,6829.308062058035
78,S-G,31.484187035766897,155.32094912414908,23802.53120186505
79,S-G,30.453508671115504,475.619286976715,27596.207006856275
80,S-G,28.92864096369489,705.9713237822185,11551.56785344247
81,S-G,28.861300063690944,706.0944581126,11307.971017249409
82,S-G,30.31548518854845,479.9649486734845,28032.844068505132
83,S-G,31.44185992579919,145.45330769922558,26088.83412960422
84,S-G,31.35777681983289,41.812069266423876,8872.558416647245
85,S-G,31.104758697996804,31.998291468001835,2090.6034633211066
86,S-G,31.104758697996715,4.440892098500626e-12,1599.9145734000915
87,S-G,31.104758697996715,0.0,6.661338147750939e-10
88,S-G,31.104758697996715,8.881784197001252e-12,4.440892098500626e-10
89,S-G,31.104758697996893,8.881784197001252e-12,8.881784197001252e-10
90,S-G,31.104758697996893,8.881784197001252e-12,8.881784197001252e-10
91,S-G,31.104758697996715,8.881784197001252e-12,8.881784197001252e-10
92,S-G,31.104758697996715,8.881784197001252e-12,8.881784197001252e-10
93,S-G,31.104758697996893,8.881784197001252e-12,8.881784197001252e-10
94,S-G,31.104758697996893,8.881784197001252e-12,8.881784197001252e-10
95,S-G,31.104758697996715,8.881784197001252e-12,8.881784197001252e-10
96,S-G,31.104758697996715,8.881784197001252e-12,8.881784197001252e-10
97,S-G,31.104758697996893,8.881784197001252e-12,8.881784197001252e-10
98,S-G,31.104758697996893,8.881784197001252e-12,6.661338147750939e-10
99,S-G,31.104758697996715,4.440892098500626e-12,4.440892098500626e-10
100,S-G,31.104758697996804,0.0,2.220446049250313e-10
101,S-G,31.104758697996715,8.881784197001252e-12,2.220446049250313e-10
102,S-G,31.104758697996626,4.440892098500626e-12,1.1102230246251565e-09
103,S-G,31.104758697996804,1.3322676295501878e-11,0.0
104,S-G,31.104758697996893,4.440892098500626e-12,5.595524044110789e-10
105,S-G,31.104758697996893,2.1316282072803006e-12,2.220446049250313e-10
106,S-G,31.104758697996935,0.0,5.506706202140776e-10
107,S-G,31.104758697996893,8.881784197001252e-12,4.440892098500626e-10
108,S-G,31.104758697996758,8.881784197001252e-12,3.375077994860476e-10
109,S-G,31.104758697996715,2.1316282072803006e-12,2.220446049250313e-10
110,S-G,31.104758697996715,4.440892098500626e-12,1.0658141036401503e-10
111,S-G,31.104758697996626,0.0,8.881784197001252e-10
112,S-G,31.104758697996715,1.3322676295501878e-11,4.973799150320701e-10
113,S-G,31.104758697996893,9.947598300641403e-12,5.595524044110789e-10
114,S-G,31.104758697996914,2.1316282072803006e-12,6.039613253960852e-10
115,S-G,31.104758697996935,2.1316282072803006e-12,5.506706202140776e-10
116,S-G,31.10475869799687,8.881784197001252e-12,2.842170943040401e-10
117,S-G,31.104758697996758,7.815970093361102e-12,2.842170943040401e-10
118,S-G,31.104758697996715,3.197442310920451e-12,2.753353101070388e-10
119,S-G,31.104758697996694,2.3092638912203256e-12,2.9309887850104133e-10
120,S-G,31.10475869799667,2.6645352591003757e-12,6.217248937900877e-10
121,S-G,31.104758697996747,1.0125233984581428e-11,3.1086244689504383e-10
122,S-G,31.10475869799687,8.881784197001252e-12,3.4638958368304884e-10
123,S-G,31.104758697996925,3.197442310920451e-12,5.506706202140776e-10
124,S-G,31.104758697996935,2.1316282072803006e-12,6.572520305780927e-10
125,S-G,31.104758697996882,9.947598300641403e-12,3.9968028886505635e-10
126,S-G,31.104758697996736,1.0125233984581428e-11,4.440892098500626e-10
127,S-G,31.10475869799668,1.0658141036401503e-12,5.062616992290714e-10
128,S-G,31.104758697996715,0.0,1.0658141036401503e-10
129,S-G,31.10475869799668,1.0658141036401503e-12,5.062616992290714e-10
130,S-G,31.104758697996736,1.0125233984581428e-11,4.440892098500626e-10
131,S-G,31.104758697996882,9.947598300641403e-12,3.9968028886505635e-10
132,S-G,31.104758697996935,2.1316282072803006e-12,6.572520305780927e-10
133,S-G,31.104758697996925,3.197442310920451e-12,5.506706202140776e-10
134,S-G,31.10475869799687,8.881784197001252e-12,3.4638958368304884e-10
135,S-G,31.104758697996747,1.0125233984581428e-11,3.1086244689504383e-10
136,S-G,31.10475869799667,2.6645352591003757e-12,6.217248937900877e-10
137,S-G,31.104758697996694,2.3092638912203256e-12,2.9309887850104133e-10
138,S-G,31.104758697996715,3.197442310920451e-12,3.2862601528904634e-10
139,S-G,31.104758697996758,8.881784197001252e-12,2.842170943040401e-10
140,S-G,31.104758697996893,8.881784197001252e-12,4.440892098500626e-10
141,S-G,31.104758697996935,0.0,5.506706202140776e-10
142,S-G,31.104758697996893,2.1316282072803006e-12,4.440892098500626e-10
143,S-G,31.104758697996893,8.881784197001252e-12,5.595524044110789e-10
144,S-G,31.104758697996715,1.3322676295501878e-11,4.440892098500626e-10
145,S-G,31.104758697996626,0.0,8.881784197001252e-10
146,S-G,31.104758697996715,4.440892098500626e-12,2.220446049250313e-10
147,S-G,31.104758697996715,4.440892098500626e-12,2.220446049250313e-10
148,S-G,31.104758697996804,8.881784197001252e-12,0.0
149,S-G,31.104758697996893,4.440892098500626e-12,4.440892098500626e-10
150,S-G,31.104758697996893,0.0,2.220446049250313e-10
151,S-G,31.104758697996893,0.0,2.220446049250313e-10
152,S-G,31.104758697996893,4.440892098500626e-12,4.440892098500626e-10
153,S-G,31.104758697996804,8.881784197001252e-12,0.0
154,S-G,31.104758697996715,4.440892098500626e-12,2.220446049250313e-10
155,S-G,31.104758697996715,4.440892098500626e-12,2.220446049250313e-10
156,S-G,31.104758697996626,0.0,8.881784197001252e-10
157,S-G,31.104758697996715,1.3322676295501878e-11,4.440892098500626e-10
158,S-G,31.104758697996893,8.881784197001252e-12,4.440892098500626e-10
159,S-G,31.104758697996893,4.440892098500626e-12,4.440892098500626e-10
160,S-G,31.10475869799698,0.0,8.881784197001252e-10
161,S-G,31.104758697996893,1.3322676295501878e-11,4.440892098500626e-10
162,S-G,31.104758697996715,8.881784197001252e-12,6.661338147750939e-10
163,S-G,31.104758697996715,0.0,4.440892098500626e-10
164,S-G,31.104758697996715,0.0,0.0
165,S-G,31.104758697996715,0.0,0.0
166,S-G,31.104758697996715,0.0,4.440892098500626e-10
167,S-G,31.104758697996715,8.881784197001252e-12,6.661338147750939e-10
168,S-G,31.104758697996893,1.3322676295501878e-11,4.440892098500626e-10
169,S-G,31.10475869799698,0.0,1.1102230246251565e-09
170,S-G,31.104758697996893,8.881784197001252e-12,925.3680627004888
171,S-G,31.104758697996804,18.50736125400978,2421.65853849003
172,S-G,31.2507780123224,48.43317076979714,4522.359521839146
173,S-G,31.494659266641694,71.9401114506334,22312.53661358768
174,S-G,30.712658162857206,397.81763501061823,30169.61287494276
175,S-G,29.11828149112153,675.329384587784,16510.820109728003
176,S-G,28.73061003340357,727.9821925104463,6201.0034746882875
177,S-G,30.050737059597623,551.934580814101,25094.185058372906
178,S-G,31.420000053213727,226.90726191688182,27289.594109434485
179,S-G,31.440711072140797,21.45034833582295,11165.329266298206
180,S-G,31.101723568005045,20.5405426071501,1683.649494643561
181,S-G,31.102938488596035,44.46943267591852,1851.416692613986
182,S-G,31.10297364365415,45.06142460144289,110.98914677872156
183,S-G,31.10287380891042,46.17148329720353,147.82248528606297
184,S-G,31.102143190855486,47.664782184689784,126.41923479448151
185,S-G,31.10240534175938,48.296675196266115,71.31925033317539
186,S-G,31.102594376399036,47.60640889631654,120.39185016689294
187,S-G,31.10261617281441,46.41484432170405,102.10499619283078
188,S-G,31.10184436383164,46.15263777986409,86.15403123525913
189,S-G,31.10240484226399,45.27689342063854,90.34193890295055
190,S-G,31.10225098024136,44.92948437145574,67.94707651329455
191,S-G,31.102271298330802,45.19857678019889,82.96526723571061
192,S-G,31.101842954094035,45.889662931830316,88.1747569301027
193,S-G,31.101581449898895,46.3794823242742,69.16788122743156
194,S-G,31.10220227971101,46.337007359462945,89.43838873151311
195,S-G,31.102057922706173,47.396925941136146,79.46540235100039
196,S-G,31.10140535329811,45.528818888721716,240.09378797015015
197,S-G,31.102291861988878,42.72673810203248,709.2660594345114
198,S-G,31.104241000051918,31.361986520721967,1106.339073968123
199,S-G,31.105941416217362,20.602875927142243,1075.9675135782402
0,Spline,32.46896795889448,69.12141841631123,2758.533292315502
1,Spline,32.04898151739632,96.66724158137595,2079.4481775392987
2,Spline,31.327470167043572,110.3413316925886,953.9241271986687
3,Spline,30.812371448104997,83.177927101536,2897.6115449286935
4,Spline,30.488288985978386,57.80273494553474,2897.611544929096
5,Spline,30.34366089910194,37.986514850929794,2784.2764259116943
6,Spline,30.37167684538491,34.59228757479959,1995.5284699669335
7,Spline,30.54943229955441,41.337212405500765,460.65677729685586
8,Spline,30.771529941907204,41.57970568095552,1785.0546089112318
9,Spline,30.931497553003247,47.83978587837528,2570.67237493524
10,Spline,31.011851859910134,65.20421464744572,2683.7626178225146
11,Spline,31.022704315434364,87.49314521981049,2614.9623418793994
12,Spline,30.980611048086196,110.5071418066994,2133.9147222612883
13,Spline,30.912634316647882,126.49891671799006,1043.7854119771025
14,Spline,30.858344993588737,129.54314621862872,265.6147240617048
15,Spline,30.837685593401794,124.7453843144677,627.4207622036856
16,Spline,30.846916889260278,118.7171507897714,691.3902649411106
17,Spline,30.878883520697592,112.79058903653441,691.3902649412468
18,Spline,30.926861092231544,106.98259745616578,691.3902649416726
19,Spline,30.98459646224308,101.31356987799278,691.3902649420917
20,Spline,31.046330527121494,95.80817722964312,691.3902649416971
21,Spline,31.106806828195463,90.4962889095142,691.3902649412731
22,Spline,31.161269308468956,85.41401459020689,691.3902649417248
23,Spline,31.205452303702614,80.60479867933546,669.398544717789
24,Spline,31.235565476590455,76.50706211078871,528.1192413760481
25,Spline,31.24790765441125,75.00864603821276,396.25601504229894
26,Spline,31.23911395639686,77.56981726166796,635.2698338875381
27,Spline,31.209686003263464,82.81851524513118,792.0164395245433
28,Spline,31.163543502286107,88.8499254769382,815.4797615876408
29,Spline,31.105605462801147,95.19828514958448,815.4797615876276
30,Spline,31.041452357443486,101.80431809061912,815.4797615874014
31,Spline,30.97734793491505,108.62102152291963,815.4797615878371
32,Spline,30.920251862039393,115.61113657334175,815.479761588083
33,Spline,30.87781821029217,122.74504035270917,815.4797615874535
34,Spline,30.858374142814384,129.9990631155191,815.4797615873865
35,Spline,30.870872851055736,137.354174814405,815.4797615877513
36,Spline,30.924815098083705,144.7949713052507,658.9634113044606
37,Spline,31.030134931138658,149.11605705218048,604.2313344389956
38,Spline,31.18403798689778,134.4221081728664,3219.9941243649855
39,Spline,31.309532231747006,89.69321799893834,5874.443149756517
40,Spline,31.29000109869143,44.42667957007887,7036.775811609311
41,Spline,31.080404969466883,75.7837886281253,7202.84578919014
42,Spline,30.6952741855978,141.02777340869113,6616.731747498912
43,Spline,30.198223732880912,199.18624783653954,2528.5299847384804
44,Spline,29.747530840841936,188.77915458001527,6916.539059883417
45,Spline,29.575346871292513,67.16116255065558,15732.606108105932
46,Spline,29.716149148939017,133.5084395899665,15845.109760823729
47,Spline,30.20737408285503,261.37215205734566,7398.116335178404
48,Spline,30.953119370760376,277.99908967777094,2994.862016007391
49,Spline,31.579469193795596,225.68803081807278,7847.574734655071
50,Spline,31.873343077494045,143.30166740698186,11644.969334849762
51,Spline,31.67346793771467,74.70884078166772,15095.765374863566
