index,method,velocity,acceleration,jerk
0,Original,16.808205844941956,0.0,4.566999270203965e-10
1,Original,16.808205844941956,4.5669992702039654e-12,120.67453538227245
2,Original,16.80820584494196,2.4134907076454493,1118.1969808060073
3,Original,16.80712924691354,22.363939616124696,1753.6958200840472
4,Original,16.803538482600604,37.4874071093264,241.34907076431594
5,Original,16.808205844941963,17.536958200838377,1655.3095217098944
6,Original,16.80820584494193,5.067618391534732,708.7856494478247
7,Original,16.805869914768426,26.969533015840664,1683.4296232767547
8,Original,16.802802697250296,38.73621085706983,506.7618391534732
9,Original,16.808205844941934,16.8342962327712,1690.7611188736967
10,Original,16.808205844941966,7.124829391470345,960.3902588119639
11,Original,16.80528099567432,27.935794362621305,1368.6135579686968
12,Original,16.80365586705088,34.49710055084428,712.4829391465968
13,Original,16.80820584494194,13.68613557968937,1895.9774988497927
14,Original,16.80820584494194,21.566951803884763,3438.7653372696086
15,Original,16.789165064017425,69.42800042765612,2629.409681988755
16,Original,16.786469703300885,74.15514544365986,2156.695180388378
17,Original,16.808205844941956,26.29409681988855,2240.061835690584
18,Original,16.808205844941956,29.76580496645134,2980.1081293184184
19,Original,16.779185676930737,85.58123666072707,2604.9626727823043
20,Original,16.781657844741538,81.86505842209743,2976.5804966453206
21,Original,16.808205844941963,26.049626727820666,4882.760539389724
22,Original,16.808205844941916,21.71570917137739,4138.196821249625
23,Original,16.792407455683733,63.129529259371296,1969.8110916614153
24,Original,16.793402595607443,61.11193100460571,2171.5709171378826
25,Original,16.808205844941952,19.698110916613643,3694.198578759181
26,Original,16.808205844941988,20.749506406284397,3409.459929679707
27,Original,16.795916360334427,56.00300458444768,1450.3991771874985
28,Original,16.798537938727403,49.75748995003437,2074.9506406287937
29,Original,16.808205844941956,14.503991771871812,2725.1646753474315
30,Original,16.808205844941956,91.5723411075693,11701.941222738811
31,Original,16.56868720580518,246.48518552155682,6334.050330641725
32,Original,16.621395412014454,218.2533477204038,9157.23411075705
33,Original,16.808205844941963,63.34050330641579,10912.667386020179
34,Original,16.808205844942005,2.6645352591003757e-13,6543.108174862002
35,Original,16.808205844941966,69.78127092219407,7367.413113479387
36,Original,16.73718540986755,147.3482622695875,778.5720425196653
37,Original,16.794549674697205,85.35271177258738,6978.127092219459
38,Original,16.808205844941956,7.785720425198331,5062.413534540684
39,Original,16.80820584494201,20.87861649072492,2945.9191615629097
40,Original,16.797361932663122,53.13545208653688,1137.8219105088128
41,Original,16.80101035650849,43.63505470090117,2087.8616490724335
42,Original,16.808205844942,11.378219105088203,1871.0079159862576
43,Original,16.808205844941956,6.318855124181191,982.1294585357554
44,Original,16.805004077695866,30.768071827610854,1813.0361579248706
45,Original,16.801566867974266,42.579578282678604,631.8855124180096
46,Original,16.80820584494195,18.130361579250657,2128.978914133896
47,Original,16.808205844941963,1.0658141036401503e-12,988.0250557773381
48,Original,16.80820584494196,35.13598138319122,4044.9160863472243
49,Original,16.784614228821308,80.89832172694533,1062.635896056116
50,Original,16.797973743387963,56.38869930431354,3513.5981383191634
51,Original,16.808205844941938,10.626358960562055,2819.4349652155215
52,Original,16.808205844941945,6.38562606099622e-12,1150.4668585673844
53,Original,16.80820584494196,33.54937518428116,3403.4842595187642
54,Original,16.79403168064616,68.06968519037855,97.09348218159576
55,Original,16.807419410334145,35.49124482791308,3354.937518428184
56,Original,16.808205844941952,0.9709348218148703,1774.562241395654
57,Original,16.808205844941952,0.0,1326.5653451525488
58,Original,16.808205844941952,27.49911727821479,2890.9982190098763
59,Original,16.797357741086216,57.819964380197526,282.1729823767563
60,Original,16.806264391552983,33.14257692574992,2749.9117278215167
61,Original,16.808205844941916,2.8217298237671837,1657.1288462874963
62,Original,16.808205844941916,4.58853980699185e-12,3184.153170423538
63,Original,16.808205844941984,61.45123793118013,8839.422462619179
64,Original,16.684010130992984,176.78844925238508,5388.597339002603
65,Original,16.69446664787798,169.22318471123216,6145.123793117967
66,Original,16.808205844941924,53.88597339002574,7359.046185766227
67,Original,16.808205844941924,24.039342586525667,8865.275291746975
68,Original,16.699081706230135,226.18764787999248,17810.896270694146
69,Original,16.321806419313077,380.2572680004086,2403.9342586525654
70,Original,16.80820584494195,178.10896270694118,24690.08157406185
71,Original,16.80820584494191,127.74057814531062,43947.30952486085
72,Original,15.11006193939468,722.0003947722005,46651.92384815807
73,Original,12.156683510930536,1060.779055108472,12774.057814531014
74,Original,16.80820584494198,466.51923848158015,53038.952755423634
75,Original,16.80820584494196,1.0658141036401503e-12,30134.403505966646
76,Original,16.80820584494196,142.37376135510289,25374.858857419033
